"genre","color","size","top","left"
"p funk","rgb(172, 109, 39)",0.0166666666666667,66.2715841405451,63.8
"munich electronic","rgb(178, 141, 168)",0,94.0797785933458,83.7333333333333
"vintage reggae","rgb(166, 130, 34)",0,71.3133987124722,73
"acousmatic","rgb(64, 123, 125)",0,13.9883280187714,31
"iranian experimental","rgb(104, 136, 175)",0,31.2917393658625,20.5333333333333
"zouk","rgb(188, 141, 17)",0.0166666666666667,86.6975512905361,66.6
"skiffle","rgb(143, 128, 38)",0,31.7489922387341,62.6666666666667
"trap cristiano","rgb(178, 142, 1)",0,67.6072438481439,68.8666666666667
"new jersey hardcore","rgb(217, 83, 32)",0.0166666666666667,48.5410023464292,21.1333333333333
"brazilian stoner rock","rgb(204, 101, 78)",0,57.8545213886048,20
"country road","rgb(163, 136, 2)",0.283333333333333,69.4482883099693,38.9333333333333
"turkish folk","rgb(125, 144, 19)",0.0666666666666667,28.7046507430359,40.7333333333333
"vancouver punk","rgb(219, 87, 40)",0.0166666666666667,59.4067745623007,20.6666666666667
"pop punk","rgb(211, 102, 10)",0.266666666666667,76.9989771975212,23.8
"rwandan hip hop","rgb(159, 143, 8)",0,54.5875699416401,69.8
"avant-garde jazz","rgb(86, 143, 102)",0.0166666666666667,16.6115155526142,52.5333333333333
"carnatic instrumental","rgb(134, 134, 133)",0,19.3790987305216,56.4666666666667
"boogie-woogie","rgb(98, 138, 93)",0,15.4142350039107,70.2
"swedish jazz orkester","rgb(94, 144, 107)",0,19.9265988809338,61.7333333333333
"marrabenta","rgb(164, 133, 22)",0,51.9342999819505,64.6666666666667
"dansband","rgb(174, 131, 11)",0.05,66.5363094879971,40.4
"country pop","rgb(169, 136, 2)",0.133333333333333,71.7465856446664,36.2666666666667
"tempe indie","rgb(184, 121, 19)",0.0166666666666667,68.6601287527826,27.4
"burkinabe pop","rgb(166, 136, 19)",0,52.6863606281211,69.8
"garifuna folk","rgb(172, 124, 19)",0,53.0533662234523,62.7333333333333
"soca","rgb(188, 132, 5)",0.05,64.9058420070995,72.4
"swiss black metal","rgb(212, 79, 124)",0,68.1005956320318,11.5333333333333
"tango cancion","rgb(76, 150, 33)",0,6.1428313579207,60.2666666666667
"jazz metal","rgb(183, 107, 121)",0.0166666666666667,55.2975151916251,20.2666666666667
"cuento infantile","rgb(88, 134, 11)",0,21.2442091330245,79.7333333333333
"western americana","rgb(123, 143, 9)",0.0166666666666667,33.3012454124301,48.4
"folk brasileiro","rgb(121, 152, 14)",0.05,44.6302869863426,42.7333333333333
"salsa puertorriquena","rgb(164, 136, 9)",0.0666666666666667,38.4994885987606,68.4666666666667
"diy emo","rgb(178, 118, 38)",0.0166666666666667,58.4381204500331,24.1333333333333
"rap calme","rgb(136, 153, 5)",0.05,56.0856747488117,68.8666666666667
"rap maroc","rgb(170, 135, 3)",0.0333333333333333,63.2332591300162,70.0666666666667
"post-black metal","rgb(183, 77, 170)",0,51.8801516154263,5.53333333333333
"hoerspiel","rgb(103, 99, 1)",0.166666666666667,29.1980025269238,85.5333333333333
"rap dominicano","rgb(197, 130, 5)",0.0666666666666667,75.5008723903496,79.4666666666667
"latin tech house","rgb(210, 131, 202)",0.0166666666666667,100,95.1333333333333
"canadian modern jazz","rgb(93, 151, 133)",0,22.3572588893568,50.0666666666667
"montana roots","rgb(115, 150, 21)",0,41.4174839059022,47.6666666666667
"swiss worship","rgb(151, 140, 11)",0,62.1502917995307,29.4
"polca paraguaya","rgb(90, 157, 94)",0,16.4611034233801,60.4
"kora","rgb(113, 151, 109)",0,25.6843751880152,64.8
"monastic","rgb(33, 170, 49)",0.0166666666666667,5.57126526683112,9.26666666666667
"technical death metal","rgb(232, 59, 142)",0.0166666666666667,50.2496841345286,11.8666666666667
"blackened crust","rgb(223, 51, 135)",0,48.0296011070333,4.6
"brazilian heavy metal","rgb(227, 86, 49)",0,74.0027675831779,15.8666666666667
"british death metal","rgb(227, 59, 124)",0,51.7357559713615,10.4666666666667
"d-beat","rgb(233, 44, 102)",0,52.6141628060887,6.73333333333333
"icelandic black metal","rgb(195, 90, 153)",0,58.0711148547019,5.6
"christian deathcore","rgb(228, 74, 82)",0,68.7684254858312,14.6
"accordeon","rgb(146, 141, 92)",0,42.9155887130738,54.8666666666667
"experimental psych","rgb(124, 127, 159)",0,29.6612718849648,20.2666666666667
"minimal dubstep","rgb(176, 139, 154)",0,88.183623127369,68.1333333333333
"deep acoustic pop","rgb(143, 142, 33)",0,60.501774863125,40.4
"mongolian pop","rgb(164, 136, 27)",0,73.8824378797906,57.4
"musica rapa nui","rgb(117, 154, 69)",0,41.3452860838698,51.4666666666667
"historic classical performance","rgb(35, 163, 173)",0,1.94332470970458,53.1333333333333
"dragspel","rgb(106, 154, 107)",0,32.1159978340653,54.7333333333333
"irish pub song","rgb(102, 143, 11)",0,26.5868479634198,53.4
"colombian rock","rgb(184, 121, 26)",0.0166666666666667,71.6984537633115,51.6
"peruvian indie","rgb(159, 138, 49)",0.0166666666666667,65.5135070092052,48.4
"abstract hip hop","rgb(174, 121, 45)",0.0333333333333333,65.8684796341977,60.5333333333333
"tassie indie","rgb(138, 138, 99)",0,45.364298177005,32.1333333333333
"tibetan pop","rgb(119, 152, 36)",0,43.6556163889056,41.0666666666667
"japanese post-rock","rgb(160, 128, 142)",0,45.0694904037062,26.2
"ebm","rgb(201, 111, 99)",0.0166666666666667,90.7406293243487,45.3333333333333
"noise punk","rgb(203, 71, 123)",0,47.0428975392576,21
"language","rgb(70, 124, 25)",0,40.3766319716022,69.7333333333333
"livetronica","rgb(175, 139, 129)",0.0333333333333333,81.7760664219963,55.1333333333333
"classic bulgarian pop","rgb(154, 137, 37)",0,65.3691113651405,51.6
"vietnamese traditional","rgb(68, 154, 71)",0,14.7644546056194,52.6666666666667
"barnmusik","rgb(95, 142, 33)",0.0333333333333333,34.6609710607063,70.9333333333333
"japanese instrumental","rgb(66, 166, 187)",0.0333333333333333,21.6292641838638,53.1333333333333
"irish dance","rgb(105, 165, 85)",0,49.5878707658986,58.6666666666667
"russian synthpop","rgb(179, 135, 74)",0,88.4062330786355,53
"uk post-punk","rgb(185, 103, 70)",0.05,60.8146320919319,33.2666666666667
"basel indie","rgb(169, 125, 60)",0,63.2332591300162,32.1333333333333
"sinaloa indie","rgb(166, 126, 59)",0,62.3007039287648,32.1333333333333
"brain waves","rgb(38, 78, 189)",0.0166666666666667,46.3750676854582,4.93333333333333
"portuguese techno","rgb(202, 135, 214)",0,97.7137356356417,82.8
"navajo","rgb(41, 166, 91)",0,18.2660489741893,51.9333333333333
"shanty","rgb(101, 139, 9)",0,25.3895674147163,59.7333333333333
"avant-rock","rgb(153, 110, 113)",0,42.5425666325733,30.4666666666667
"estonian pop","rgb(163, 134, 51)",0.0166666666666667,69.0391673184526,45.3333333333333
"nu age","rgb(65, 149, 200)",0.0166666666666667,21.2442091330245,12.8
"pinoy reggae","rgb(156, 129, 15)",0.0333333333333333,59.4308405029782,55.6
"icelandic rock","rgb(151, 129, 38)",0.0333333333333333,47.77690872992,35.8666666666667
"bulgarian rock","rgb(171, 130, 35)",0,72.8716683713375,50.8666666666667
"panpipe","rgb(104, 162, 101)",0,41.8627038084351,37.8
"new wave","rgb(183, 115, 41)",0.2,76.2709824920282,40.4
"vocal house","rgb(201, 123, 99)",0.0833333333333333,94.8980205763793,75.6
"deutsch disney","rgb(109, 131, 5)",0.0166666666666667,30.9307502557006,53.7333333333333
"irish contemporary classical","rgb(50, 150, 124)",0,20.9133024487095,22.5333333333333
"anthem","rgb(80, 145, 185)",0,24.2223692918597,30.7333333333333
"finnish edm","rgb(208, 128, 141)",0.0166666666666667,93.5202454725949,53.2666666666667
"marching band","rgb(94, 122, 185)",0,17.616268575898,39.5333333333333
"light music","rgb(66, 148, 169)",0,12.4360748450755,23.2666666666667
"indie psych-pop","rgb(147, 138, 88)",0.0166666666666667,51.296552553998,30.6
"grunge pop","rgb(193, 116, 25)",0,77.3298838818362,26.8666666666667
"glitchcore","rgb(157, 147, 35)",0.05,76.6861199687143,51.3333333333333
"uruguayan indie","rgb(145, 141, 48)",0,57.6198784669996,45.1333333333333
"italian industrial","rgb(155, 106, 126)",0,48.0235846218639,19.2666666666667
"coventry indie","rgb(183, 111, 25)",0,78.8099392334998,36
"meme rap","rgb(150, 143, 21)",0.116666666666667,70.5793875218098,72.4
"deep techno","rgb(173, 149, 203)",0.0166666666666667,95.6801636483966,84.8666666666667
"deep classic garage rock","rgb(166, 123, 50)",0,56.2180374225378,44.5333333333333
"police band","rgb(131, 119, 144)",0,29.7936345586908,18.3333333333333
"early french punk","rgb(200, 101, 39)",0,63.0166656639191,36.2666666666667
"new hampshire indie","rgb(165, 128, 45)",0,53.131580530654,35.1333333333333
"strut","rgb(184, 125, 40)",0.0166666666666667,88.3340352566031,65.6
"mexican rock","rgb(180, 122, 31)",0.116666666666667,69.1173816256543,45.1333333333333
"zolo","rgb(158, 117, 54)",0.05,54.3348775645268,42.7333333333333
"neurofunk","rgb(225, 119, 161)",0.0166666666666667,91.6912339811082,63.1333333333333
"electropop","rgb(170, 136, 42)",0.366666666666667,81.8663136995367,51.6
"halftime dnb","rgb(189, 133, 130)",0,83.935984597798,66
"indonesian punk","rgb(194, 116, 44)",0.0166666666666667,67.1319415197642,29.8
"electronica argentina","rgb(153, 141, 64)",0.0333333333333333,70.5974369773179,48.7333333333333
"bmore","rgb(176, 124, 51)",0.05,79.5319174538235,68.2
"ruta destroy","rgb(176, 137, 155)",0,90.4217556103724,71.8
"binaural","rgb(86, 20, 193)",0.0166666666666667,38.3430599843571,5.73333333333333
"indonesian psychedelia","rgb(142, 144, 34)",0,58.1372961915649,40.2
"vocal harmony group","rgb(70, 143, 14)",0.0166666666666667,13.2663497984477,61.3333333333333
"italian choir","rgb(39, 166, 74)",0,0.517417724565306,5.73333333333333
"swahili gospel","rgb(167, 135, 4)",0,58.9134227784129,50.8666666666667
"jug band","rgb(65, 149, 27)",0,6.58805126045364,70.2
"danseband","rgb(162, 138, 7)",0.0333333333333333,61.4102641236989,43.1333333333333
"psychedelic doom","rgb(189, 114, 108)",0.0166666666666667,46.8202875879911,16.2666666666667
"punjabi pop","rgb(196, 125, 5)",0.1,65.146501413874,66.6
"diy pop punk","rgb(221, 88, 26)",0,69.6829312315745,22.7333333333333
"gumbe","rgb(171, 136, 20)",0,63.1610613079839,69.6
"kaba gaida","rgb(115, 148, 137)",0,14.3793995547801,17.6666666666667
"cumbia","rgb(166, 141, 16)",0.05,51.9463329522893,76.5333333333333
"jamgrass","rgb(142, 138, 65)",0.0166666666666667,38.9386920161242,54.1333333333333
"piedmont blues","rgb(73, 152, 42)",0.0166666666666667,10.8778051862102,72.7333333333333
"west african jazz","rgb(164, 136, 41)",0,38.6438842428253,62.6666666666667
"rap espanol","rgb(167, 134, 5)",0.0833333333333333,49.7503158654714,68.4666666666667
"norwegian punk rock","rgb(225, 83, 28)",0,66.121172011311,18.0666666666667
"guitarra portuguesa","rgb(107, 163, 141)",0,19.2286866012875,56.6
"flamenco urbano","rgb(189, 129, 2)",0.05,70.9403766319716,70.0666666666667
"swedish country","rgb(160, 138, 5)",0.0333333333333333,60.3513627338909,40.5333333333333
"highlife","rgb(174, 129, 24)",0.0166666666666667,48.1679802659286,69.0666666666667
"cumbia ranchera","rgb(183, 135, 2)",0.0333333333333333,68.4916671680404,63.8
"autonomous black metal","rgb(180, 81, 167)",0,49.0584200709945,6.2
"rave funk","rgb(186, 124, 9)",0.0333333333333333,69.0391673184526,89.8
"contemporary post-bop","rgb(84, 146, 107)",0.0666666666666667,14.9870645568859,59.4666666666667
"makossa","rgb(190, 127, 26)",0,63.2392756151856,64.4666666666667
"nyhc","rgb(228, 75, 45)",0.0166666666666667,53.5828169183563,21.2666666666667
"alternative emo","rgb(198, 106, 22)",0.0666666666666667,66.4641116659647,22.5333333333333
"korean mask singer","rgb(138, 151, 44)",0,39.0229228084953,31.8666666666667
"brazilian hardcore","rgb(233, 73, 31)",0.0166666666666667,57.4093014860718,21
"griot","rgb(155, 137, 44)",0,46.0802599121593,67.3333333333333
"rap francais","rgb(165, 145, 3)",0.166666666666667,60.4957583779556,72.5333333333333
"psychedelic space rock","rgb(166, 120, 177)",0,45.2199025329403,11.2666666666667
"maskandi","rgb(196, 132, 16)",0,86.4990072799471,66.7333333333333
"folclore santiagueno","rgb(132, 140, 8)",0.0166666666666667,35.4370976475543,64.8
"full on","rgb(227, 123, 185)",0.0166666666666667,96.3540099873654,67.8666666666667
"glitch","rgb(126, 128, 156)",0.0333333333333333,53.3662234522592,43.5333333333333
"ambient dub techno","rgb(149, 144, 207)",0,87.8888153540701,70.0666666666667
"russian electronic","rgb(160, 141, 155)",0.0166666666666667,85.5303531676794,69
"tijuana electronic","rgb(160, 139, 168)",0,86.2523313880031,67.3333333333333
"halloween","rgb(105, 107, 129)",0,46.3750676854582,25.4666666666667
"dusseldorf electronic","rgb(174, 130, 171)",0.0166666666666667,89.4952168942904,76.4666666666667
"symphonic power metal","rgb(218, 97, 24)",0,80.9397749834547,14
"psalmen","rgb(49, 149, 203)",0,5.95632031767042,3.6
"finnish death metal","rgb(224, 88, 99)",0.0166666666666667,72.9438661933698,10.2
"deathgrind","rgb(234, 42, 135)",0.0166666666666667,48.8418266048974,9.26666666666667
"progressive technical death metal","rgb(226, 77, 138)",0,55.6645207869563,12.0666666666667
"cello","rgb(85, 154, 139)",0.0166666666666667,28.8670958426087,25.6
"modern electroacoustic","rgb(86, 136, 149)",0,27.9766560375429,19.0666666666667
"k-rock","rgb(188, 115, 32)",0,68.8045243968474,33.2666666666667
"finnish indie","rgb(156, 132, 52)",0.0166666666666667,53.4384212742916,37.3333333333333
"cdmx indie","rgb(162, 134, 49)",0,69.592683954034,35.6666666666667
"brighton indie","rgb(170, 125, 56)",0.0333333333333333,62.5714457613862,30.7333333333333
"beatboxing","rgb(173, 124, 42)",0,77.5825762589495,69.8
"fake","rgb(141, 145, 92)",0,74.2253775344444,61.7333333333333
"classical oboe","rgb(39, 163, 162)",0,9.23530473497382,24.8
"san antonio indie","rgb(177, 121, 60)",0,55.5141086577222,27.8
"canadian garage rock","rgb(200, 94, 53)",0,48.6132001684616,25.8
"bagpipe","rgb(136, 124, 137)",0,36.9171529992179,14.4666666666667
"classic j-rock","rgb(186, 112, 35)",0.0166666666666667,68.2149088502497,37.3333333333333
"musica infantil","rgb(123, 148, 28)",0.0333333333333333,49.6721015582697,70.6666666666667
"malmo indie","rgb(171, 124, 74)",0,59.0397689669695,26.7333333333333
"madchester","rgb(198, 106, 53)",0.0833333333333333,73.7019433247097,28.6
"american post-rock","rgb(134, 143, 192)",0.0166666666666667,45.1477047109079,21.8666666666667
"aghani lil-atfal","rgb(132, 143, 27)",0,49.2208651705674,70.6666666666667
"deep groove house","rgb(208, 123, 112)",0.116666666666667,95.1266470128151,79.4666666666667
"sunset lounge","rgb(149, 148, 177)",0,89.423019072258,77.9333333333333
"jazz rap","rgb(165, 119, 46)",0.05,68.6420792972745,74.0666666666667
"christmas instrumental","rgb(62, 166, 163)",0.0166666666666667,25.2391552854822,51
"post-minimalism","rgb(50, 163, 179)",0.0333333333333333,11.5275855845015,26.2
"german ccm","rgb(121, 143, 37)",0,48.7395463570182,46.9333333333333
"contemporary classical piano","rgb(25, 155, 187)",0,6.08868299139642,39.7333333333333
"russian jazz","rgb(89, 141, 90)",0,20.3357198724505,50.6666666666667
"marimba","rgb(38, 181, 204)",0,6.99115576680104,58.6666666666667
"asheville indie","rgb(145, 138, 58)",0,51.0859755730702,47.5333333333333
"trad jazz catala","rgb(96, 138, 93)",0,11.2688767222189,56.2666666666667
"venezuelan rock","rgb(168, 128, 30)",0.0166666666666667,60.9409782804885,51
"folclore castilla y leon","rgb(112, 148, 37)",0,29.6733048553035,54.4666666666667
"austrian hip hop","rgb(177, 125, 25)",0.0166666666666667,61.8855664520787,64.2
"argentine indie","rgb(149, 137, 45)",0.0666666666666667,57.180675049636,41.9333333333333
"scottish smallpipe","rgb(118, 146, 122)",0,36.2794055712653,16.4666666666667
"austindie","rgb(164, 128, 52)",0.0333333333333333,57.3310871788701,32.6666666666667
"tajik traditional","rgb(57, 153, 75)",0,10.9379700379039,60.6666666666667
"vintage hawaiian","rgb(75, 150, 123)",0,13.8740148005535,57
"deep big room","rgb(214, 121, 90)",0.116666666666667,90.4458215510499,54.7333333333333
"israeli folk","rgb(98, 148, 57)",0,24.5953913723603,53.5333333333333
"indian rock","rgb(164, 130, 58)",0.0166666666666667,68.2871066722821,46
"classic soundtrack","rgb(70, 151, 159)",0.05,19.0421755610372,20.7333333333333
"zeuhl","rgb(126, 134, 112)",0,35.1783887852716,34.4
"classify","rgb(68, 169, 192)",0.0666666666666667,24.872149690151,45.6
"deep filthstep","rgb(203, 125, 110)",0,87.8045845616991,52.6666666666667
"pibroch","rgb(62, 162, 146)",0,17.616268575898,11.5333333333333
"classical horn","rgb(27, 169, 187)",0,3.45346248721496,27.1333333333333
"turkish metal","rgb(195, 105, 62)",0,68.0705132061849,27.8
"uk dnb","rgb(217, 130, 142)",0.0166666666666667,92.8042837374406,69.7333333333333
"indonesian hardcore","rgb(228, 71, 67)",0,66.1933698333434,25.4666666666667
"shimmer psych","rgb(156, 134, 85)",0.0166666666666667,52.9089705793875,30.8666666666667
"deep flow","rgb(172, 124, 35)",0,67.9802659286445,65.8666666666667
"dark post-punk","rgb(190, 121, 127)",0.0166666666666667,86.7877985680765,27.1333333333333
"dark wave","rgb(179, 119, 88)",0.0333333333333333,82.1250225618194,32.1333333333333
"horrorcore","rgb(184, 119, 15)",0.0166666666666667,72.715239756934,65.6
"gypsy fusion","rgb(172, 132, 67)",0,67.228205282474,61.8666666666667
"deep progressive house","rgb(176, 148, 206)",0,97.3467300403104,81.6666666666667
"vintage hollywood","rgb(75, 140, 31)",0,6.86480957824439,52.2
"danish contemporary classical","rgb(29, 161, 135)",0,6.10673244690452,24.4
"american primitive","rgb(89, 162, 194)",0,21.8157752241141,41.8
"oriental classical","rgb(40, 159, 144)",0,7.57475482822935,23.5333333333333
"american contemporary classical","rgb(31, 158, 152)",0.0166666666666667,7.17766680705132,27.2666666666667
"disney portugues brasil","rgb(126, 142, 24)",0,44.0948198062692,50.6666666666667
"tongan pop","rgb(105, 151, 49)",0,40.5210276156669,57.6666666666667
"burmese traditional","rgb(75, 159, 57)",0,9.45189820107093,59.4666666666667
"lo star","rgb(162, 130, 41)",0,58.2155104987666,38.9333333333333
"swiss indie","rgb(156, 136, 23)",0.0333333333333333,64.7373804223573,51.9333333333333
"country boogie","rgb(95, 140, 27)",0,21.1118464592985,70.0666666666667
"kingston on indie","rgb(168, 124, 37)",0.0166666666666667,52.4457012213465,34.6666666666667
"electronica cristiana","rgb(191, 134, 61)",0,87.8827988689008,51.3333333333333
"latin alternative","rgb(176, 126, 21)",0.216666666666667,69.0391673184526,51.7333333333333
"russian dnb","rgb(209, 133, 157)",0,91.5408218518741,66
"malaysian indie","rgb(165, 130, 25)",0.0333333333333333,58.0650983695325,37.3333333333333
"chihuahua indie","rgb(169, 129, 36)",0.0166666666666667,66.1151555261416,37.0666666666667
"ecuadorian indie","rgb(154, 138, 55)",0.0166666666666667,66.5363094879971,46.9333333333333
"new romantic","rgb(181, 119, 36)",0.183333333333333,80.4404067143975,46.8
"waiata maori","rgb(116, 145, 17)",0,46.5194633295229,51.3333333333333
"beatdown","rgb(214, 91, 39)",0,57.4875157932736,29.6666666666667
"new jack swing","rgb(153, 132, 7)",0.116666666666667,77.4441971000542,62.7333333333333
"hollywood","rgb(87, 143, 42)",0.15,21.6292641838638,35.1333333333333
"early avant garde","rgb(17, 168, 204)",0.0166666666666667,4.27170447024848,51.1333333333333
"canadian children's music","rgb(105, 143, 6)",0.0166666666666667,41.0324288550629,69.4666666666667
"icelandic indie","rgb(116, 148, 68)",0.0333333333333333,37.5428674568317,35.5333333333333
"native american","rgb(101, 140, 83)",0.0333333333333333,28.9994585163348,42.9333333333333
"kawaii edm","rgb(212, 124, 78)",0,89.2485410023464,41.8
"russian punk","rgb(194, 109, 21)",0.0166666666666667,73.3710366403947,41.2666666666667
"cumbia pop","rgb(187, 134, 3)",0.1,71.9992780217797,68.6
"slovenian pop","rgb(158, 134, 16)",0,57.5476806449672,47.6666666666667
"musica per bambini","rgb(154, 137, 31)",0,64.2921605198243,66.4666666666667
"garage psych","rgb(172, 119, 101)",0.05,51.8079537933939,25.2
"indie garage rock","rgb(174, 121, 85)",0.1,47.9333373443234,29.4
"keroncong","rgb(128, 154, 35)",0,52.0004813188135,42.5333333333333
"fussball","rgb(202, 100, 44)",0,72.2098550027074,34.6666666666667
"deep smooth jazz","rgb(139, 150, 125)",0,60.3453462487215,64.4666666666667
"oyun havasi","rgb(176, 126, 11)",0.0166666666666667,53.5407015221707,65.2
"welsh folk","rgb(74, 159, 46)",0,24.739787016425,53.2666666666667
"musica antigua","rgb(43, 163, 90)",0,10.1016785993622,32.5333333333333
"russian contemporary classical","rgb(34, 154, 141)",0,4.41610011431321,23.1333333333333
"czech contemporary classical","rgb(35, 159, 123)",0,6.40154022020336,25.3333333333333
"russian folk","rgb(89, 137, 33)",0,12.3037121713495,38.4666666666667
"andean flute","rgb(128, 153, 88)",0,41.7844895012334,50.8666666666667
"aggro chileno","rgb(205, 98, 27)",0,64.2680945791469,33.4
"indonesian indie pop","rgb(155, 135, 54)",0,64.0515011130498,38.6
"israeli indie","rgb(144, 141, 48)",0.0166666666666667,54.4070753865592,39.0666666666667
"muziek voor kinderen","rgb(114, 143, 29)",0.0166666666666667,49.4494916070032,70.6666666666667
"etherpop","rgb(131, 146, 56)",0.0833333333333333,51.380783346369,34.8
"italian punk","rgb(211, 90, 40)",0,59.2563624330666,27.5333333333333
"isle of man indie","rgb(120, 147, 43)",0,33.9750917513988,36.2666666666667
"hard house","rgb(233, 101, 168)",0,96.1133505805908,66.4666666666667
"vispop","rgb(144, 139, 12)",0,53.6489982552193,54.8666666666667
"christelijk","rgb(95, 150, 72)",0.0166666666666667,36.2011912640635,25.8
"noise rock","rgb(190, 86, 117)",0.0333333333333333,47.8791889777992,20.7333333333333
"trikiti","rgb(156, 143, 66)",0,47.1812766981529,68.2
"turkish punk","rgb(194, 110, 17)",0,67.9140845917815,36.7333333333333
"estonian folk","rgb(107, 157, 49)",0,31.002948077733,41.9333333333333
"hip house","rgb(198, 119, 61)",0.1,93.0389266590458,72.6
"space rock","rgb(166, 117, 124)",0.0333333333333333,46.5254798146923,22.8666666666667
"turkish instrumental","rgb(116, 153, 128)",0.0166666666666667,30.2508874315625,38.1333333333333
"neo-industrial rock","rgb(207, 101, 76)",0,89.1161783286204,29.2666666666667
"dream pop","rgb(148, 132, 111)",0.0833333333333333,56.0315263822875,20.8666666666667
"smooth jazz","rgb(134, 143, 115)",0.05,56.5549605920221,62.2666666666667
"acid jazz","rgb(173, 123, 83)",0,77.2877684856507,66.6
"dutch tech house","rgb(194, 135, 177)",0,97.1421695445521,89.6666666666667
"progressive groove metal","rgb(222, 81, 72)",0.0166666666666667,61.560676252933,18.0666666666667
"spanish metal","rgb(214, 98, 29)",0.0333333333333333,71.6924372781421,21.6666666666667
"swiss metal","rgb(217, 86, 74)",0.0166666666666667,71.9150472294086,15.5333333333333
"glam punk","rgb(215, 83, 25)",0.0166666666666667,62.1984236808856,19.6666666666667
"huapango","rgb(175, 136, 43)",0.0166666666666667,54.1303170687684,75.2666666666667
"italian tenor","rgb(68, 154, 27)",0.0166666666666667,4.56049575837795,22.6666666666667
"historic piano performance","rgb(32, 160, 204)",0,0.385055050839298,32.1333333333333
"twoubadou","rgb(160, 141, 8)",0,56.6271584140545,63.9333333333333
"german metal","rgb(216, 89, 38)",0.0833333333333333,73.6297455026773,18.2
"brooklyn drill","rgb(161, 143, 6)",0.15,69.2437278142109,74.8
"belgian singer-songwriter","rgb(108, 146, 3)",0.0166666666666667,22.724264484688,50.3333333333333
"classic afrobeat","rgb(173, 122, 46)",0,43.8722098550027,66.4666666666667
"electronicore","rgb(226, 87, 26)",0,80.5667529029541,16
"kikuyu gospel","rgb(184, 130, 3)",0,63.311473437218,66.8666666666667
"unblack metal","rgb(211, 85, 99)",0,58.9615546597678,13.6
"chicago hardcore","rgb(226, 76, 62)",0.0333333333333333,57.5597136153059,18.9333333333333
"dancehall","rgb(179, 135, 3)",0.1,56.5429276216834,74.3333333333333
"trio cubano","rgb(117, 140, 35)",0,22.2790445821551,76.3333333333333
"swedish emo","rgb(189, 112, 58)",0,54.9244931111245,14.4666666666667
"australian shoegaze","rgb(171, 125, 148)",0,57.4875157932736,10.8
"italian opera","rgb(45, 151, 44)",0.0166666666666667,1.76283015462367,22.8666666666667
"british industrial","rgb(147, 114, 130)",0,57.842488418266,39.8666666666667
"bleep techno","rgb(164, 128, 169)",0,87.4496119367066,70.6666666666667
"animal singing","rgb(115, 147, 85)",0,55.9352626195776,66.3333333333333
"brazilian metalcore","rgb(230, 78, 52)",0,75.6332350640756,18.6666666666667
"afghan traditional","rgb(148, 128, 105)",0,14.3011852475784,35.8666666666667
"renaissance","rgb(32, 166, 87)",0,2.94206124781903,17.8
"american 21st century classical","rgb(42, 159, 124)",0,7.71915047229409,22.1333333333333
"vintage swedish pop","rgb(92, 146, 23)",0.0166666666666667,20.0770110101679,54.4666666666667
"celtic","rgb(103, 150, 36)",0.05,27.0982492028157,40.5333333333333
"breton folk","rgb(127, 148, 72)",0,30.8525359484989,38.7333333333333
"finnish modern jazz","rgb(109, 148, 122)",0,27.5374526201793,43.5333333333333
"bouncy house","rgb(214, 115, 89)",0.0166666666666667,89.621563082847,52.8
"magyar alternative","rgb(186, 116, 32)",0.0166666666666667,68.5097166235485,40.4
"hard trance","rgb(226, 106, 158)",0,94.8077732988388,57.2666666666667
"polish alternative","rgb(149, 136, 34)",0.05,60.2009506046568,46
"dutch indie","rgb(149, 134, 32)",0.0333333333333333,53.5166355814933,38.4666666666667
"korean jazz","rgb(90, 156, 82)",0,28.4278924252452,56.2666666666667
"latvian indie","rgb(149, 139, 45)",0,64.418506708381,39.7333333333333
"dansk lovsang","rgb(115, 152, 28)",0,44.9250947596414,37.3333333333333
"deep dnb","rgb(209, 132, 163)",0,91.5528548222129,73
"vapor soul","rgb(149, 148, 57)",0.133333333333333,72.649058420071,50.5333333333333
"italian progressive rock","rgb(136, 136, 75)",0,33.5298718488659,30.2
"djembe","rgb(153, 122, 156)",0,29.9199807472475,84.2666666666667
"polish psychedelia","rgb(139, 138, 139)",0,44.1068527766079,26.7333333333333
"dark hardcore","rgb(237, 89, 68)",0,90.8007941760424,32.6666666666667
"indie rockism","rgb(188, 127, 22)",0.0333333333333333,82.251368750376,34.8
"funk","rgb(149, 123, 31)",0.2,49.8225136875038,60
"memphis soul","rgb(123, 132, 24)",0.0666666666666667,39.0169063233259,59.3333333333333
"miami hip hop","rgb(178, 131, 7)",0.183333333333333,82.1250225618194,70.5333333333333
"marimba mexicana","rgb(148, 143, 80)",0,46.0080620901269,72.8666666666667
"zhongguo feng","rgb(156, 145, 14)",0.0333333333333333,66.6867216172312,38.4666666666667
"cartoon","rgb(123, 129, 5)",0.05,48.6974309608327,78.2
"swiss techno","rgb(175, 148, 206)",0,97.9664280127549,89.5333333333333
"dutch trance","rgb(209, 122, 118)",0.05,90.4879369472354,48.0666666666667
"deep adult standards","rgb(87, 143, 11)",0.0166666666666667,18.1878346669875,46.2
"la pop","rgb(151, 143, 20)",0.0833333333333333,67.6854581553456,51.4666666666667
"sufi chant","rgb(86, 152, 43)",0,24.0178087961013,38.9333333333333
"latin american baroque","rgb(40, 164, 70)",0,6.96107334095421,24.4
"metropopolis","rgb(167, 136, 43)",0.166666666666667,75.8317790746646,35.1333333333333
